"","respondent_id","h1n1_knowledge","behavioral_antiviral_meds","behavioral_avoidance","behavioral_face_mask","behavioral_large_gatherings","behavioral_outside_home","doctor_recc_seasonal","child_under_6_months","health_worker","opinion_seas_vacc_effective","opinion_seas_risk","employment_industry_atmlpfrs","employment_industry_cfqqtusy","employment_industry_dotnnunm","employment_industry_haxffmxo","employment_industry_mfikgejo","employment_occupation_xgwztkwe"
"23428",23427,1,1,1,0,1,1,1,0,0,0.75,0.25,0,0,0,0,0,0
"23429",23428,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23430",23429,1,0,1,1,1,1,1,0,0,0.25,0,0,0,0,0,0,0
"23431",23430,0.5,0,0,0,0,0,0.000168774383562752,0,0,1,0.75,0,0,0,0,0,0
"23432",23431,0.5,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
"23433",23432,1,0,1,0,0,0,0,0,1,0.75,0.75,0,0,0,0,0,0
"23434",23433,0.5,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"23435",23434,0.5,0,0.0317217307506456,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"23436",23435,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
"23437",23436,1,0,0,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"23438",23437,0.5,0,1,0,1,0,1,0,0,1,0.25,0,0,0,0,0,0
"23439",23438,0.5,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"23440",23439,1,0,1,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"23441",23440,0.5,0,1,0,1,1,1,0,0,0.75,0.75,0,0,0,0,0,0
"23442",23441,0.5,0,1,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23443",23442,0.5,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"23444",23443,1,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"23445",23444,1,0,1,1,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"23446",23445,1,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"23447",23446,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23448",23447,0.5,0,0,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"23449",23448,1,0,1,0,0,1,1,0,0,1,0.75,0,0,0,0,0,0
"23450",23449,0,0,1,0,0,1,0,0,0,0.75,0.25,0,0,0,0,0,1
"23451",23450,1,0,0,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0
"23452",23451,1,0,1,0,1,1,0,0,8.43948392313165e-05,0.75,0.25,0,0,0,0,0,0
"23453",23452,1,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23454",23453,0.5,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"23455",23454,1,0,1,0,1,1,0,0,0,1,0.75,0,0,1,0,0,0
"23456",23455,0.5,0,1,0,1,1,0,0.0113845104407376,1.80163617040831e-05,1,0.5,0,0,0,0,0,0
"23457",23456,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23458",23457,0.5,0,1,0,1,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"23459",23458,0.5,0,0,0,0,0,0.00708828885413414,0,0,0.75,0.25,0,0,0,0,0,0
"23460",23459,1,0,1,0,1,1,0.000387467676775311,1,0,0.75,0.75,0,0,0,0,0,0
"23461",23460,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"23462",23461,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23463",23462,0.5,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"23464",23463,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23465",23464,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
"23466",23465,1,0,1,0,0,1,0,0,0,0.25,0.25,0,0,0,0,0,0
"23467",23466,1,0,1,0,1,1,1,0,0,0.75,0.75,0,0,0,0,0,0
"23468",23467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"23469",23468,0.5,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"23470",23469,1,0,1,0,1,0,0,0,0,1,0.75,0,0,0,0,0,0
"23471",23470,0.5,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"23472",23471,0.5,1,1,0,0,1,1,0,0,0.75,0,0,0,0,0,0,0
"23473",23472,1,0,1,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0
"23474",23473,0.5,0,1,0,0,0,0,0.00669740277522784,0.00144449417266131,0.75,0,0,0,0,0,0,0
"23475",23474,0,0,0,0,0,0,0,9.35185702883759e-05,2.65177101958645e-07,0.75,0.75,0,0,0,0,0,0
"23476",23475,0.5,0,0,0,1,0,0,1,0,0.25,0.25,1,0,0,0,0,0
"23477",23476,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23478",23477,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"23479",23478,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23480",23479,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23481",23480,0.5,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
"23482",23481,0.5,0,1,0,1,0,0,1,0,1,0.75,0,0,0,0,0,0
"23483",23482,0.5,0,1,0,0,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"23484",23483,1,0,1,0,0,0,0,0,1,0.75,1,0,0,0,0,0,0
"23485",23484,0.5,0,1,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"23486",23485,0,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"23487",23486,0.5,0,1,0,0,0,0,1,0,1,0.75,0,0,0,0,0,0
"23488",23487,0.5,0,1,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"23489",23488,1,0,1,0,0,0,1,1,1,1,0.75,0,0,0,0,0,0
"23490",23489,0.5,0,1,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23491",23490,0.5,0,1,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0
"23492",23491,0,0,0,0,0,1,0,0,0,1,0.25,0,0,0,0,0,0
"23493",23492,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0
"23494",23493,0.5,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"23495",23494,0.5,0,1,1,1,0,0,0.00541686624237138,1.09318642732168e-05,0.173819480871152,0.0322259716840559,0,0,0,0,0,0
"23496",23495,1,0,1,0,0,1,1,0,0,0,0.25,0,0,0,0,0,0
"23497",23496,0.5,0,1,0,1,0,0,0,0,1,0.25,0,0,0,0,0,0
"23498",23497,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23499",23498,1,0,0,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"23500",23499,1,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"23501",23500,0.5,0,0,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"23502",23501,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23503",23502,1,0,0,0,0,1,1,0,0,0.75,0,0,0,0,0,0,0
"23504",23503,0.5,1,1,1,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"23505",23504,1,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"23506",23505,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"23507",23506,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23508",23507,0.5,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
"23509",23508,0,0,0,0,0,1,0,0.000102389111488003,1.94580145524401e-06,0.155051817717454,0.0385875235990467,0,0,0,0,0,0
"23510",23509,0.5,0,1,0,0,0,0.000268425568200143,0,0,1,0,0,0,0,0,0,0
"23511",23510,0.5,0,1,1,1,1,0,0,0,0.75,0,0,0,0,0,0,0
"23512",23511,0.5,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"23513",23512,1,0,1,1,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23514",23513,0.5,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
"23515",23514,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"23516",23515,1,0,1,0,1,1,1,0,0,0.75,0.75,0,0,0,0,0,0
"23517",23516,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"23518",23517,1,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0
"23519",23518,1,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0
"23520",23519,0.5,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"23521",23520,1,0,0,0,0,0,1,0.0139069259370268,0.00331865488525544,0.75,0.0740473532679647,0,0,0,0,0,0
"23522",23521,0.5,0,0,1,1,1,0,1,0,1,0.75,0,0,0,0,0,0
"23523",23522,0,0,1,0,0,1,0,0,0,1,0.75,0,0,0,0,0,0
"23524",23523,1,1,1,1,1,1,1,0,0,1,0.75,0,0,0,0,0,1
"23525",23524,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23526",23525,0,1,0,0,0,1,0,0,0,0.25,0.25,0,0,0,0,0,0
"23527",23526,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23528",23527,0.5,1,0,0,1,1,0,0,0,1,0.75,1,0,0,0,0,0
"23529",23528,1,0,0,1,0,0,1,1,0,0.75,0.25,0,0,0,0,0,0
"23530",23529,1,0,1,0,1,1,1,0,0,0.75,0,0,0,0,0,1,0
"23531",23530,1,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23532",23531,1,0,1,0,0,0,0,0,0,0.75,0.75,1,0,0,0,0,0
"23533",23532,0.5,0,1,0,1,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"23534",23533,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23535",23534,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"23536",23535,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23537",23536,0.5,0,1,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"23538",23537,1,0,1,0,0,0,1,0,1,0.75,0.25,0,0,1,0,0,1
"23539",23538,0.5,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"23540",23539,0.5,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"23541",23540,0.5,0,1,0,1,1,0,0,0,0.75,0,0,0,0,0,0,0
"23542",23541,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23543",23542,1,0,1,0,1,1,0.00371607531232528,0,0,0.75,0.5,0,0,0,0,0,0
"23544",23543,0.5,0,1,0,1,0,0,0,0,1,0.75,0,0,0,0,0,0
"23545",23544,1,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"23546",23545,1,0,0,0,0,0,1,0,1,0.75,0.75,0,0,0,0,0,0
"23547",23546,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"23548",23547,1,0,0.0553160976212009,0,1,0,1,0,0,0.75,0,0,0,0,0,0,0
"23549",23548,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23550",23549,0.5,0,1,0,1,1,0,0.0375266539910705,0.00185924267570858,1,0.251604756232509,0,0,0,0,0,0
"23551",23550,0.5,0,1,0,1,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"23552",23551,0.5,0,0,0,1,1,1,0,0,0.75,0.75,0,0,0,0,0,0
"23553",23552,0.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"23554",23553,0.5,0,1,0,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23555",23554,1,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0
"23556",23555,0.5,1,1,1,1,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"23557",23556,0,0,0,0,0,0,0.000330954118125108,0,0,0,0,0,0,0,0,0,0
"23558",23557,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"23559",23558,0.5,0,1,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0
"23560",23559,1,0,1,0,1,0,1,0,0,1,0.75,0,0,0,0,0,0
"23561",23560,0.5,0,1,0,1,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"23562",23561,0.5,0,1,0,1,1,0,0,0,0.25,0.75,1,0,0,0,0,0
"23563",23562,1,0,1,0,0,0,0,0,0,1,0.75,1,0,0,0,0,0
"23564",23563,1,0,0,0,0,1,0,1,0,0.75,0.75,0,0,0,0,0,0
"23565",23564,0.5,0,1,0,0,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"23566",23565,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"23567",23566,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
"23568",23567,1,0,1,0,1,0,1,0,0,0.75,1,0,0,0,0,0,0
"23569",23568,0.5,0,1,0,1,1,0,0,0,1,0.25,0,1,0,0,0,0
"23570",23569,1,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"23571",23570,0.5,0,1,0,0,1,0.00261799990326702,1,0,1,0.25,0,0,0,0,0,0
"23572",23571,0.5,0,1,0,1,0.00248426723735113,0,1,0,1,1,1,0,0,0,0,0
"23573",23572,0.5,0,0,0,0,0,1,0,1,0.75,0.25,0,0,0,0,0,0
"23574",23573,0.5,0,1,1,1,1,0,1,0,0.75,0.75,0,0,0,0,0,0
"23575",23574,1,0,0,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"23576",23575,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23577",23576,0.5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"23578",23577,1,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"23579",23578,1,0,1,0,0,0,0,0,0,0.75,0.75,0,1,0,0,0,0
"23580",23579,1,0,0,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"23581",23580,0,0,0,0,0,0,0,0,1,0.75,0.25,0,0,0,0,0,0
"23582",23581,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"23583",23582,1,0,1,0,0,0,1,1,0,0.75,0.25,0,0,0,0,0,0
"23584",23583,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23585",23584,0.5,0,1,0,1,1,0,1,0,0.5,0.25,0,0,0,0,0,0
"23586",23585,1,0,1,0,0,0,9.15269760386758e-05,0.0224132686797589,0.00159013753061571,0.143803389870053,0.00997237223602218,0,0,0,0,0,0
"23587",23586,0.5,0,1,0,1,1,1,0,0,0.5,0.5,0,0,0,0,0,0
"23588",23587,0.5,0,0,0,0,1,0,1,0,0.75,0.75,0,0,0,0,0,0
"23589",23588,0.5,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"23590",23589,0.5,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"23591",23590,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23592",23591,0.5,0,1,0,1,0,1,1,0,0.75,0.75,0,0,0,0,0,0
"23593",23592,0.5,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"23594",23593,0.5,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"23595",23594,1,0,1,1,1,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23596",23595,1,0,1,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"23597",23596,0.5,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0
"23598",23597,1,0,1,0,0,0,0,0,1,1,0.75,0,0,0,0,0,0
"23599",23598,0.5,0,1,0,1,1,0,0,0,0.25,0,0,0,0,0,0,0
"23600",23599,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23601",23600,0.5,0,1,0,1,1,0,0,0,0.75,0.25,1,0,0,0,0,0
"23602",23601,0.5,0,1,0,1,0,1,0,1,1,0.75,0,0,0,0,0,0
"23603",23602,0.5,0,1,0,1,1,1,0,0,0.75,0.75,0,0,0,0,0,0
"23604",23603,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,1,0,0,0
"23605",23604,1,0,1,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"23606",23605,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23607",23606,0.5,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23608",23607,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0
"23609",23608,0.5,0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"23610",23609,0.5,0,0,0,0,1,0,0,0,1,0.75,0,0,0,0,0,0
"23611",23610,1,0,1,0,0,0,1,1,1,0.75,0.75,0,0,0,0,0,0
"23612",23611,1,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"23613",23612,0.5,0,1,1,1,1,0.000354726513183159,0,0,1,0,0,0,0,0,0,0
"23614",23613,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"23615",23614,1,0,1,0,1,0,1,0,1,0.75,0.75,0,0,0,0,0,0
"23616",23615,0.5,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,1,0
"23617",23616,0.5,1,1,0,1,1,0,0,0,0.25,0.25,0,0,0,0,0,0
"23618",23617,0.5,0,0,0,0,0,1,0,0,0.75,1,0,0,0,0,0,0
"23619",23618,0.5,0,0,0,0,0,0,0,1,0.75,0.25,0,0,0,0,0,0
"23620",23619,0.5,0,1,0,1,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"23621",23620,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"23622",23621,1,0,1,0,1,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"23623",23622,0,0,1,0,1,0,0.000174443907813053,0,0,0,0,0,0,0,0,0,0
"23624",23623,1,1,0,0,1,1,0,0,0,0.75,0,0,0,0,0,0,0
"23625",23624,0,0,1,0,0,0,0.000200122383151777,0,0,0.75,0,0,0,0,0,0,0
"23626",23625,0.5,0,0,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"23627",23626,1,0,1,0,0,1,1,0,0,0.75,0.25,0,0,0,0,0,0
"23628",23627,0.5,0,1,0,1,1,1,0,0,1,0.25,0,0,0,0,0,0
"23629",23628,0.5,0,1,0,1,1,1,1,0,0.75,0.75,0,0,0,0,0,0
"23630",23629,1,0,1,0,0,0,1,0,0,0.75,0.25,0,0,0,0,0,0
"23631",23630,0.5,1,1,1,1,1,0,1,0,1,0.25,0,0,0,0,0,0
"23632",23631,0.5,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"23633",23632,1,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"23634",23633,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23635",23634,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"23636",23635,0.5,0,1,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0
"23637",23636,0.5,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"23638",23637,0.5,0,1,0,1,1,0,0,0,1,0.75,0,0,0,0,0,0
"23639",23638,1,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"23640",23639,1,0,1,0,1,1,0,1,0,1,0.75,0,0,0,0,0,0
"23641",23640,1,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"23642",23641,0,1,1,0,1,1,1,0,0,0.75,1,0,0,0,0,0,0
"23643",23642,1,0,0,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0
"23644",23643,1,0,1,0,0,0,0,0,1,0.75,0.75,0,0,0,0,0,0
"23645",23644,0.5,0,1,0,1,1,0,0,0,0.75,0,0,0,0,0,0,0
"23646",23645,1,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
"23647",23646,0.5,0,1,0,0,0,0,1,0,1,0.25,0,0,0,0,0,0
"23648",23647,0.5,0,1,0,0,1,0,0,0,0.75,0,0,0,0,0,0,0
"23649",23648,1,0,0,0,0,0,0.000562179675383134,0,0,0,0.25,0,0,0,0,0,0
"23650",23649,0,0,1,0,0,0,0,1,0,0.75,0.25,0,0,0,0,0,0
"23651",23650,0.5,0,1,0,0,0,0.00418743685064733,0,0,1,0.75,0,0,0,0,0,0
"23652",23651,0,0,0,0,0,0.00010105266521823,0,0,0,0.5,0.5,0,0,0,0,0,0
"23653",23652,1,0,1,0,1,1,1,0,0,0.75,0.25,0,0,0,0,0,0
"23654",23653,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"23655",23654,0.5,0,0,0,0,1,0,0,0,1,0.25,0,0,0,0,0,0
"23656",23655,0.5,0,0,0,1,1,1,0,0,0.25,0,0,0,0,0,0,0
"23657",23656,1,0,1,0,1,1,1,0,1,1,0.25,0,0,0,0,0,0
"23658",23657,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"23659",23658,0,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"23660",23659,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"23661",23660,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"23662",23661,0.5,0,1,0,1,0,0,0,0,1,0.75,0,0,0,0,0,0
"23663",23662,1,0,0,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0
"23664",23663,0.5,0,1,0,0,0,0.000116353583098813,0,0,0.75,0.25,0,0,0,0,0,0
"23665",23664,0.5,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"23666",23665,0.5,0,0,0,0,0,1,0,0,1,0.25,0,0,0,0,0,0
"23667",23666,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
"23668",23667,0.5,0,1,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"23669",23668,0.5,0,1,0,1,1,0.000395007439771786,0,0,0.75,1,0,0,0,0,0,1
"23670",23669,0.5,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"23671",23670,1,0,1,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0
"23672",23671,0.5,0,0,0,0,0,0.000246507317014435,0,0,0.25,0,0,0,0,0,0,0
"23673",23672,1,0,0,0,0,1,0,0,0,1,0.25,0,0,0,0,0,0
"23674",23673,0.5,0,0,0,0,0,0,0,1,1,0.75,0,0,0,0,0,0
"23675",23674,0.5,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"23676",23675,0,0,1,0,1,1,0,0,0,0.25,0,0,0,0,0,0,0
"23677",23676,0.5,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"23678",23677,1,0,1,0,0,0,0.000119999467142909,0,0,0.75,0.25,0,0,0,0,1,0
"23679",23678,0.5,0,1,0,0,0,0,0,0,0.75,0,1,0,0,0,0,0
"23680",23679,0.5,0,1,0,1,1,0,0,0,0.75,0.25,0,0,0,0,0,0
"23681",23680,1,0,1,0,1,0,0,0,0,0.75,0.75,0,0,0,0,0,1
"23682",23681,0.5,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"23683",23682,0.5,0,1,0,1,1,1,0,0,0.75,0.75,0,0,0,0,0,0
"23684",23683,1,0,1,0,1,1,0,0,0,0.75,0,0,0,0,0,0,0
"23685",23684,0.5,0,1,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0
"23686",23685,1,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23687",23686,0.5,0,1,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"23688",23687,0,0,1,0,0,1,5.70890873850418e-05,0.000406386001264926,2.06896176875072e-06,0.105747606154583,0.0310398500882108,0,0,0,0,0,0
"23689",23688,0,1,1,0,0,0,1,0.00150307784169278,4.72160041267213e-06,0.158035813596433,0.043237671135838,0,0,0,0,0,0
"23690",23689,1,0,1,1,1,1,0,0,1,0.25,0.25,0,0,0,0,0,0
"23691",23690,0.5,0,0,0,0,0,0,0,0,1,0.75,1,0,0,0,0,0
"23692",23691,0.5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"23693",23692,0.5,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"23694",23693,1,0,1,0,0,0,0,0,0,0.75,0.5,0,0,0,0,0,0
"23695",23694,1,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"23696",23695,1,0,1,0,1,1,1,0,0,1,0.75,1,0,0,0,0,0
"23697",23696,0.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"23698",23697,0.5,0,0,0,0,1,1,0.00065177331055291,0.00215749153503027,0.130526225818764,0.0366275943843757,0,0,0,0,0,0
"23699",23698,0.5,0,1,0,0,0,1,0,0,1,0.75,0,0,0,0,0,0
"23700",23699,0.5,0,0,0,0,0,0.00622999863995799,0,0,1,0,0,0,0,0,0,0
"23701",23700,1,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"23702",23701,0.5,0,1,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"23703",23702,1,0,1,0,1,1,0.00144294460055356,0,0,0.75,0.25,0,0,0,0,0,0
"23704",23703,0,0,0,0,0,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"23705",23704,0,0,1,0,1,1,0,0,0,0.75,0.75,0,0,0,0,0,0
"23706",23705,1,0,1,0,1,1,1,0,0,1,0.75,0,0,0,0,0,0
"23707",23706,1,1,1,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0
"23708",23707,0.5,0,1,1,1,1,0,1,0,1,0.75,0,0,0,0,0,0
"23709",23708,1,0,1,0,1,1,1,0,0,0.75,1,1,0,0,0,0,0
"23710",23709,0.5,0,1,0,0,0,1,0,0,0.75,0.75,0,0,0,0,0,0
"23711",23710,1,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0
"23712",23711,1,0,0,0,0,0,0,0,0,0.75,0.25,0,1,0,0,0,0
"23713",23712,1,0,1,1,1,0,0,1,1,0.75,0,0,0,0,0,0,0
"23714",23713,1,0,1,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0
"23715",23714,0.5,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,1
"23716",23715,0.5,0,0,0,0,0,1,1,1,0.75,0.75,0,0,0,0,0,0
"23717",23716,0.5,0,0,0,0,0,0,1,1,0.75,0.75,0,0,0,0,0,0
"23718",23717,0.5,0,1,0,1,1,0,0,0,1,0.25,0,0,0,0,0,0
"23719",23718,0.5,0,1,0,1,0,0,0.000988613740753068,0.00134794155791187,0.370862125169274,0.0680115565400785,0,0,0,0,0,0
"23720",23719,0.5,0,1,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
"23721",23720,0.5,0,1,0,1,1,1,0,0,1,0.25,0,0,0,0,0,0
"23722",23721,0,0,1,0,1,0,0,1,0,0.75,0.25,0,0,0,0,0,0
"23723",23722,0.5,0,0,0,0,0,0,0.00169297686884252,0.00771893709742948,0.233173869063011,0.158626088191495,0,0,0,0,0,0
"23724",23723,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"23725",23724,0.5,0,1,0,1,1,0,0,1,0.75,0,0,0,0,0,0,0
